regime,day,round,gamma_t,gamma_hat,gmv_ratio,gamma_error,converged
noisy,21,9,-0.33203125,-0.3420401088873946,1.0060535467822522,0.010008858887394612,True
noisy,21,10,-0.322265625,-0.3420401088873946,0.9804960195498263,0.01977448388739461,True
noisy,21,11,-0.3271484375,-0.3420401088873946,0.9971942895014883,0.014891671387394612,True
noisy,21,12,-0.32958984375,-0.3420401088873946,0.9920650468494271,0.012450265137394612,True
noisy,22,1,0.0,-0.3280552396614474,0.6962136224628662,0.3280552396614474,True
noisy,22,2,-2.5,-0.3280552396614474,1.2340617642401457,2.1719447603385524,True
noisy,22,3,-1.25,-0.3280552396614474,1.2489872109414346,0.9219447603385527,True
noisy,22,4,-0.625,-0.3280552396614474,1.152478266138699,0.2969447603385526,True
noisy,22,5,-0.3125,-0.3280552396614474,0.9980316126547931,0.015555239661447395,True
noisy,22,6,-0.46875,-0.3280552396614474,1.1212868863002512,0.1406947603385526,True
noisy,22,7,-0.390625,-0.3280552396614474,1.053997275131623,0.0625697603385526,True
noisy,22,8,-0.3515625,-0.3280552396614474,1.0112318011752843,0.023507260338552605,True
noisy,22,9,-0.33203125,-0.3280552396614474,1.0305582442324752,0.003976010338552605,True
noisy,22,10,-0.322265625,-0.3280552396614474,0.9980490008731815,0.005789614661447395,True
noisy,22,11,-0.3271484375,-0.3280552396614474,1.0063314118133835,0.0009068021614473953,True
noisy,22,12,-0.32470703125,-0.3280552396614474,0.9820618700816386,0.0033482084114473953,True
noisy,23,1,0.0,-0.3726118622980048,0.7282292669630166,0.3726118622980048,True
noisy,23,2,-2.5,-0.3726118622980048,1.1888238459072378,2.1273881377019954,True
noisy,23,3,-1.25,-0.3726118622980048,1.181500730884926,0.8773881377019952,True
noisy,23,4,-0.625,-0.3726118622980048,1.1018215924008812,0.2523881377019952,True
noisy,23,5,-0.3125,-0.3726118622980048,0.9627175758201671,0.0601118622980048,True
noisy,23,6,-0.46875,-0.3726118622980048,1.0553920123656653,0.0961381377019952,True
noisy,23,7,-0.390625,-0.3726118622980048,0.9915630551653859,0.018013137701995197,True
noisy,23,8,-0.4296875,-0.3726118622980048,1.0285487807498306,0.0570756377019952,True
noisy,23,9,-0.41015625,-0.3726118622980048,1.0112500928219974,0.0375443877019952,True
noisy,23,10,-0.400390625,-0.3726118622980048,0.9880181410378183,0.027778762701995197,True
noisy,23,11,-0.4052734375,-0.3726118622980048,1.022057497167353,0.0326615752019952,True
noisy,23,12,-0.40283203125,-0.3726118622980048,1.0146437203235492,0.030220168951995197,True
noisy,24,1,0.0,-0.3408099251403272,0.6880150908279782,0.3408099251403272,True
noisy,24,2,-2.5,-0.3408099251403272,1.2264057200538911,2.159190074859673,True
noisy,24,3,-1.25,-0.3408099251403272,1.2430892093231707,0.9091900748596728,True
noisy,24,4,-0.625,-0.3408099251403272,1.089773343541893,0.2841900748596728,True
noisy,24,5,-0.3125,-0.3408099251403272,0.9825975608205029,0.028309925140327208,True
noisy,24,6,-0.46875,-0.3408099251403272,1.0897887265006458,0.1279400748596728,True
noisy,24,7,-0.390625,-0.3408099251403272,1.0484805812348061,0.04981507485967279,True
noisy,24,8,-0.3515625,-0.3408099251403272,0.9958206825062689,0.010752574859672792,True
noisy,24,9,-0.37109375,-0.3408099251403272,0.9926250383709704,0.030283824859672792,True
noisy,24,10,-0.380859375,-0.3408099251403272,1.041376969703118,0.04004944985967279,True
noisy,24,11,-0.3759765625,-0.3408099251403272,0.9968957096821763,0.03516663735967279,True
noisy,24,12,-0.37841796875,-0.3408099251403272,1.0378786063321226,0.03760804360967279,True
noisy,25,1,0.0,-0.33250362140498874,0.7126970901073022,0.33250362140498874,True
noisy,25,2,-2.5,-0.33250362140498874,1.1936562116681921,2.167496378595011,True
noisy,25,3,-1.25,-0.33250362140498874,1.2250053279535318,0.9174963785950112,True
noisy,25,4,-0.625,-0.33250362140498874,1.175900788758082,0.29249637859501126,True
noisy,25,5,-0.3125,-0.33250362140498874,0.982155196353483,0.020003621404988736,True
noisy,25,6,-0.46875,-0.33250362140498874,1.0804991718325871,0.13624637859501126,True
noisy,25,7,-0.390625,-0.33250362140498874,1.004676705875413,0.058121378595011264,True
noisy,25,8,-0.3515625,-0.33250362140498874,1.0307157356768084,0.019058878595011264,True
noisy,25,9,-0.33203125,-0.33250362140498874,1.001110493559194,0.0004723714049887362,True
noisy,25,10,-0.322265625,-0.33250362140498874,0.9870794155415811,0.010237996404988736,True
noisy,25,11,-0.3271484375,-0.33250362140498874,1.0221336491498945,0.005355183904988736,True
noisy,25,12,-0.32470703125,-0.33250362140498874,0.963102871824094,0.007796590154988736,True
noisy,26,1,0.0,-0.40358974498809,0.7031186361857045,0.40358974498809,True
noisy,26,2,-2.5,-0.40358974498809,1.1789463461018623,2.09641025501191,True
noisy,26,3,-1.25,-0.40358974498809,1.170790321308681,0.8464102550119099,True
noisy,26,4,-0.625,-0.40358974498809,1.0446440178633116,0.22141025501190997,True
noisy,26,5,-0.3125,-0.40358974498809,0.9487456867885878,0.09108974498809003,True
noisy,26,6,-0.46875,-0.40358974498809,1.033515320060685,0.06516025501190997,True
noisy,26,7,-0.390625,-0.40358974498809,1.0125122449173036,0.012964744988090027,True
noisy,26,8,-0.3515625,-0.40358974498809,1.0073786703296395,0.05202724498809003,True
noisy,26,9,-0.33203125,-0.40358974498809,0.9515366814074376,0.07155849498809003,True
noisy,26,10,-0.341796875,-0.40358974498809,0.9689238740674587,0.06179286998809003,True
noisy,26,11,-0.3466796875,-0.40358974498809,0.9695947966637682,0.05691005748809003,True
noisy,26,12,-0.34912109375,-0.40358974498809,0.9695795517852769,0.05446865123809003,True
noisy,27,1,0.0,-0.45817393160451764,0.7031189749017196,0.45817393160451764,True
noisy,27,2,-2.5,-0.45817393160451764,1.158466737142241,2.0418260683954825,True
noisy,27,3,-1.25,-0.45817393160451764,1.1767507162939783,0.7918260683954823,True
noisy,27,4,-0.625,-0.45817393160451764,1.048176624658812,0.16682606839548236,True
noisy,27,5,-0.3125,-0.45817393160451764,0.9537740497332241,0.14567393160451764,True
noisy,27,6,-0.46875,-0.45817393160451764,1.0153374007846159,0.010576068395482363,True
noisy,27,7,-0.390625,-0.45817393160451764,0.9710764932805158,0.06754893160451764,True
noisy,27,8,-0.4296875,-0.45817393160451764,0.9414233620432234,0.028486431604517637,True
noisy,27,9,-0.44921875,-0.45817393160451764,0.9953590031418248,0.008955181604517637,True
noisy,27,10,-0.458984375,-0.45817393160451764,0.9808717282968176,0.0008104433954823631,True
noisy,27,11,-0.4638671875,-0.45817393160451764,1.0143053680737484,0.005693255895482363,True
noisy,27,12,-0.46142578125,-0.45817393160451764,1.0207350252575078,0.003251849645482363,True
noisy,28,1,0.0,-0.3729158145330115,0.7498700250065494,0.3729158145330115,True
noisy,28,2,-2.5,-0.3729158145330115,1.1480942642055167,2.1270841854669884,True
noisy,28,3,-1.25,-0.3729158145330115,1.1517924638260315,0.8770841854669885,True
noisy,28,4,-0.625,-0.3729158145330115,1.1132570398231993,0.2520841854669885,True
noisy,28,5,-0.3125,-0.3729158145330115,0.9219059376596073,0.06041581453301148,True
noisy,28,6,-0.46875,-0.3729158145330115,1.043223499135692,0.09583418546698852,True
noisy,28,7,-0.390625,-0.3729158145330115,0.999404496223772,0.01770918546698852,True
noisy,28,8,-0.4296875,-0.3729158145330115,1.0426970544009053,0.05677168546698852,True
noisy,28,9,-0.41015625,-0.3729158145330115,1.0120160851616204,0.03724043546698852,True
noisy,28,10,-0.400390625,-0.3729158145330115,1.0310295284423499,0.02747481046698852,True
noisy,28,11,-0.3955078125,-0.3729158145330115,1.0092498664855374,0.02259199796698852,True
noisy,28,12,-0.39306640625,-0.3729158145330115,1.029073763290494,0.02015059171698852,True
noisy,29,1,0.0,-0.40256022346884446,0.7482601326338664,0.40256022346884446,True
noisy,29,2,-2.5,-0.40256022346884446,1.2013065600369777,2.0974397765311554,True
noisy,29,3,-1.25,-0.40256022346884446,1.186702950877283,0.8474397765311555,True
noisy,29,4,-0.625,-0.40256022346884446,1.113660563188796,0.22243977653115554,True
noisy,29,5,-0.3125,-0.40256022346884446,0.9390503085154392,0.09006022346884446,True
noisy,29,6,-0.46875,-0.40256022346884446,1.0162252239197302,0.06618977653115554,True
noisy,29,7,-0.390625,-0.40256022346884446,0.9768207211101083,0.011935223468844458,True
noisy,29,8,-0.4296875,-0.40256022346884446,1.0176287419523853,0.027127276531155542,True
noisy,29,9,-0.41015625,-0.40256022346884446,1.033562864299106,0.007596026531155542,True
noisy,29,10,-0.400390625,-0.40256022346884446,0.9842851188094752,0.002169598468844458,True
noisy,29,11,-0.4052734375,-0.40256022346884446,1.0108144450933692,0.002713214031155542,True
noisy,29,12,-0.40283203125,-0.40256022346884446,0.9751954515424832,0.00027180778115554194,True
noisy,30,1,0.0,-0.42082276969216387,0.6934744147059754,0.42082276969216387,True
noisy,30,2,-2.5,-0.42082276969216387,1.181311286433391,2.079177230307836,True
noisy,30,3,-1.25,-0.42082276969216387,1.144764705422575,0.8291772303078362,True
noisy,30,4,-0.625,-0.42082276969216387,1.069572288973872,0.20417723030783613,True
noisy,30,5,-0.3125,-0.42082276969216387,0.9729009848885956,0.10832276969216387,True
noisy,30,6,-0.46875,-0.42082276969216387,1.0252884490797323,0.04792723030783613,True
noisy,30,7,-0.390625,-0.42082276969216387,0.9829300391485535,0.030197769692163867,True
noisy,30,8,-0.4296875,-0.42082276969216387,0.9999301018342013,0.008864730307836133,True
noisy,30,9,-0.44921875,-0.42082276969216387,1.0227986621362968,0.028395980307836133,True
noisy,30,10,-0.439453125,-0.42082276969216387,0.9951945792901984,0.018630355307836133,True
noisy,30,11,-0.4443359375,-0.42082276969216387,1.0130937804123938,0.023513167807836133,True
noisy,30,12,-0.44189453125,-0.42082276969216387,1.0326776257266488,0.021071761557836133,True
noisy,31,1,0.0,-0.4009279564051449,0.7043842916273997,0.4009279564051449,True
noisy,31,2,-2.5,-0.4009279564051449,1.1241770861100011,2.0990720435948553,True
noisy,31,3,-1.25,-0.4009279564051449,1.1646514691345353,0.8490720435948551,True
noisy,31,4,-0.625,-0.4009279564051449,1.1175648262199398,0.2240720435948551,True
noisy,31,5,-0.3125,-0.4009279564051449,0.9636120872744927,0.08842795640514489,True
noisy,31,6,-0.46875,-0.4009279564051449,1.0456422096999665,0.06782204359485511,True
noisy,31,7,-0.390625,-0.4009279564051449,1.0222130398289706,0.010302956405144892,True
noisy,31,8,-0.3515625,-0.4009279564051449,0.9488833376564674,0.04936545640514489,True
noisy,31,9,-0.37109375,-0.4009279564051449,1.0068774035335715,0.029834206405144892,True
noisy,31,10,-0.361328125,-0.4009279564051449,0.9795899873381749,0.03959983140514489,True
noisy,31,11,-0.3662109375,-0.4009279564051449,0.9918994154727002,0.03471701890514489,True
noisy,31,12,-0.36865234375,-0.4009279564051449,0.924147113251227,0.03227561265514489,True
