day,gamma_hat,delta_gamma,gamma,mu_star,converged,iterations,gmv_miss_pct,profit_change_pct,lagrangian_loss_pct,lagrangian_loss_at0_pct
23,-0.3726118622980048,-0.2,-0.5726118622980048,0.6355890539756592,True,9,9.107717792033384,-29.844930458916217,3.117689378647807,0.9764361986217921
23,-0.3726118622980048,-0.1,-0.4726118622980048,0.6355890539756592,True,9,5.287718437774918,-15.889165403839426,1.807583946041242,0.9764361986217921
23,-0.3726118622980048,-0.05,-0.4226118622980048,0.6355890539756592,True,9,2.858133249090754,-8.189715619449423,1.3114496706251928,0.9764361986217921
23,-0.3726118622980048,-0.02,-0.3926118622980048,0.6355890539756592,True,9,1.173015516296655,-3.2483769728500587,1.0816154983205586,0.9764361986217921
23,-0.3726118622980048,0.0,-0.3726118622980048,0.6355890539756592,True,9,1.054743203656993e-07,0.0,0.9764361986217921,0.9764361986217921
23,-0.3726118622980048,0.02,-0.3526118622980048,0.6355890539756592,True,9,-1.211810131829464,3.1893853062931763,0.9154593683480164,0.9764361986217921
23,-0.3726118622980048,0.05,-0.3226118622980048,0.6355890539756592,True,9,-3.0974351232345403,7.848473620947807,0.907594242244058,0.9764361986217921
23,-0.3726118622980048,0.1,-0.2726118622980048,0.6355890539756592,True,9,-6.500197064360664,15.327530451593157,1.1594596594194582,0.9764361986217921
23,-0.3726118622980048,0.2,-0.1726118622980048,0.6355890539756592,True,9,-13.82635975884133,27.86517845909861,2.723051165350289,0.9764361986217921
24,-0.3408099251403272,-0.2,-0.5408099251403272,0.49592599739204396,True,6,12.151526425379116,-33.693121732426505,3.099822212172822,0.5215385675856813
24,-0.3408099251403272,-0.1,-0.44080992514032724,0.49592599739204396,True,6,6.723553122002603,-16.84987332498547,1.3745677358230841,0.5215385675856813
24,-0.3408099251403272,-0.05,-0.3908099251403272,0.49592599739204396,True,6,3.5171287574915566,-8.318723929854709,0.8092324249736196,0.5215385675856813
24,-0.3408099251403272,-0.02,-0.3608099251403272,0.49592599739204396,True,6,1.4485944464704115,-3.3057605511497883,0.6014945439653024,0.5215385675856813
24,-0.3408099251403272,0.0,-0.3408099251403272,0.49592599739204396,True,6,2.2175425674310325e-06,0.0,0.5215385675856813,0.5215385675856813
24,-0.3408099251403272,0.02,-0.3208099251403272,0.49592599739204396,True,6,-1.4817827910078512,3.1962610202116064,0.4990140029026582,0.5215385675856813
24,-0.3408099251403272,0.05,-0.2908099251403272,0.49592599739204396,True,6,-3.872042407310819,7.9870261159158416,0.5794832203902207,0.5215385675856813
24,-0.3408099251403272,0.1,-0.2408099251403272,0.49592599739204396,True,6,-8.183897791409894,15.61022369099807,1.0506369206538206,0.5215385675856813
24,-0.3408099251403272,0.2,-0.1408099251403272,0.49592599739204396,True,6,-16.90684822436135,27.146923420554906,3.24670874137954,0.5215385675856813
25,-0.33250362140498874,-0.2,-0.5325036214049887,0.5422648906663092,True,6,11.710650077791058,-38.14766563579842,3.904237184475758,1.1507218578988698
25,-0.33250362140498874,-0.1,-0.43250362140498877,0.5422648906663092,True,6,6.499015351095645,-19.24422091827413,2.125164590870437,1.1507218578988698
